Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-11-03 19:45:01.774][Trace][17148][rj98dah6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14536) ps rtp packet 1404B, age=-879041074, vt=2/96, sts=4686/18773460/0x26d6101, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:48:32.744][Trace][17148][rj98dah6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14536) ps rtp packet 1404B, age=-668058062, vt=2/96, sts=11718/37892880/0x26d6101, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:51:00.491][Trace][17148][rj98dah6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14536) ps rtp packet 1404B, age=-520329091, vt=2/96, sts=17782/51374070/0x26d6101, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:54:21.391][Trace][17148][rj98dah6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14536) ps rtp packet 1404B, age=-319412275, vt=2/96, sts=23902/69408990/0x26d6101, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:03:14.394][Trace][17148][rj98dah6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14144) ps rtp packet 1404B, age=213575280, vt=2/96, sts=0/0/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:23:11.467][Trace][17148][rj98dah6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14144) ps rtp packet 321B, age=1410661460, vt=2/96, sts=3333/107672409/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:29:28.805][Trace][17148][rj98dah6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14144) ps rtp packet 1404B, age=1788002032, vt=2/96, sts=21041/141692400/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:33:39.797][Trace][17148][rj98dah6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14144) ps rtp packet 321B, age=2038981469, vt=2/96, sts=31119/164217617/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:35:18.801][Trace][17148][rj98dah6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14144) ps rtp packet 321B, age=2137991809, vt=2/96, sts=35323/173142001/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:44:10.949][Trace][17148][rj98dah6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14144) ps rtp packet 1404B, age=-1624822888, vt=2/96, sts=55691/221094000/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:48:17.391][Trace][17148][rj98dah6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14144) ps rtp packet 1404B, age=-1378391947, vt=2/96, sts=9005/243266400/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:59:26.130][Trace][17148][rj98dah6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14144) ps rtp packet 321B, age=-709645412, vt=2/96, sts=44575/303390002/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-11-03 21:01:48.127][Trace][17148][rj98dah6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14144) ps rtp packet 1404B, age=-567644910, vt=2/96, sts=53857/316234800/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-11-03 21:10:03.592][Trace][17148][rj98dah6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14144) ps rtp packet 321B, age=-72180950, vt=2/96, sts=13524/360810001/0x2706505, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-03 21:13:26.610][Trace][17148][rj98dah6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14144) ps rtp packet 321B, age=130828757, vt=2/96, sts=24838/379065605/0x2706505, muxer (nil) lost_rate:00% req_id:
[2023-11-07 18:55:56.740][Trace][17148][rj98dah6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-1821453059, vt=2/96, sts=0/0/0x283e304, muxer (nil) lost_rate:00% req_id:
[2023-11-07 18:58:40.808][Trace][17148][rj98dah6] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-1657378729, vt=2/96, sts=12954/14634000/0x283e304, muxer (nil) lost_rate:00% req_id:
