Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-11-02 01:26:10.504][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=1247420463, vt=2/96, sts=62855/723614400/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:28:46.380][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 321B, age=1403300326, vt=2/96, sts=51701/737636405/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:33:54.212][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=1711125745, vt=2/96, sts=26907/765399600/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:42:17.303][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=-2080761042, vt=2/96, sts=3564/810673201/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-02 01:43:59.475][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=-1978570808, vt=2/96, sts=38450/819871200/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:03:55.560][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 321B, age=-782494182, vt=2/96, sts=35247/927446421/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:05:01.560][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=-716489187, vt=2/96, sts=57437/933393600/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:21:32.907][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=274860743, vt=2/96, sts=48975/1022673600/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:22:19.382][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 321B, age=321335968, vt=2/96, sts=64682/1026806418/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:31:36.342][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 321B, age=878289037, vt=2/96, sts=58846/1076979601/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:38:46.841][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=1308795860, vt=2/96, sts=10320/1115726400/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:40:32.711][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=1414651896, vt=2/96, sts=48216/1125252000/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:44:43.335][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=1665286474, vt=2/96, sts=3204/1147766416/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:45:46.872][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=1728813548, vt=2/96, sts=24908/1153526400/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-02 02:47:38.248][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=1840201381, vt=2/96, sts=62653/1163548800/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:51:26.067][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 321B, age=2068006158, vt=2/96, sts=10711/1184050801/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:58:52.449][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=-1780570008, vt=2/96, sts=18930/1224169200/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:12:28.392][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 321B, age=-964621812, vt=2/96, sts=15910/1297616415/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:20:32.393][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=-480636403, vt=2/96, sts=52537/1341219600/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:23:04.610][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=-328415408, vt=2/96, sts=38471/1354867470/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:29:03.999][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 321B, age=30985640, vt=2/96, sts=31675/1387242007/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:29:47.632][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=74615544, vt=2/96, sts=46753/1391187600/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:37:20.006][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=526994418, vt=2/96, sts=5711/1431900000/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:38:48.586][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 321B, age=615570461, vt=2/96, sts=36212/1439870401/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:44:31.936][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 321B, age=958917310, vt=2/96, sts=23692/1470762004/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:46:59.300][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=1106275728, vt=2/96, sts=9160/1484035200/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:58:21.622][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=1788605963, vt=2/96, sts=28582/1545368400/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:10:11.226][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 149B, age=-1796768761, vt=2/96, sts=34097/1609261200/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:16:20.408][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 321B, age=-1427571087, vt=2/96, sts=27185/1642528801/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:29:26.702][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=-641283931, vt=2/96, sts=35574/1713265200/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:30:52.410][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 321B, age=-555575121, vt=2/96, sts=65011/1720976413/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:39:00.946][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=-67041912, vt=2/96, sts=36763/1764975600/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:43:11.108][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 321B, age=183125634, vt=2/96, sts=56595/1787439609/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:46:03.696][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 321B, age=355705961, vt=2/96, sts=50741/1802991601/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:54:22.980][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=854997283, vt=2/96, sts=23263/1847890806/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:58:06.839][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=1078850655, vt=2/96, sts=20409/1868040006/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:02:34.907][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=1346924977, vt=2/96, sts=41613/1892167470/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:02:57.601][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=1369604995, vt=2/96, sts=49525/1894269600/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:05:56.210][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=1548228327, vt=2/96, sts=40650/1910271600/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:07:50.133][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=1662153401, vt=2/96, sts=7599/1920542400/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:08:36.277][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 321B, age=1708296322, vt=2/96, sts=19853/1924693201/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:08:59.362][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=1731379614, vt=2/96, sts=27753/1926799470/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:14:22.781][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=2054799176, vt=2/96, sts=3426/1955876417/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:33:40.115][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=-1082832416, vt=2/96, sts=13771/2060085601/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:45:15.797][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=-387161022, vt=2/96, sts=58720/2122700400/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:50:38.964][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=-63988307, vt=2/96, sts=42364/2151784800/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:51:45.880][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=2928395, vt=2/96, sts=179/2157807601/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:54:42.398][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=179439674, vt=2/96, sts=59715/2173694400/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:57:58.963][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 321B, age=376014513, vt=2/96, sts=49911/2191316407/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:08:10.614][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=987667767, vt=2/96, sts=47957/2246364000/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:10:28.042][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 321B, age=1125092761, vt=2/96, sts=24317/2258794801/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:14:48.517][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=1385554186, vt=2/96, sts=44376/2282241600/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:15:11.594][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=1408635898, vt=2/96, sts=51982/2284308005/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:31:05.175][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=-1932742014, vt=2/96, sts=46520/2370081600/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:35:29.602][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=-1668316705, vt=2/96, sts=5559/2393928003/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:35:51.609][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 321B, age=-1646323220, vt=2/96, sts=13155/2395915201/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:39:37.878][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 321B, age=-1420049875, vt=2/96, sts=23741/2416212014/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:41:20.493][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 321B, age=-1317429507, vt=2/96, sts=57891/2425449626/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:42:50.053][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 321B, age=-1227867625, vt=2/96, sts=22583/2433506402/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:43:35.140][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=-1182774854, vt=2/96, sts=37955/2437567470/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:46:29.741][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=-1008177938, vt=2/96, sts=32079/2453328007/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:55:39.640][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=-458278146, vt=2/96, sts=16769/2502835201/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:56:00.820][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=-437103014, vt=2/96, sts=22546/2504689201/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 07:00:34.987][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 321B, age=-162928398, vt=2/96, sts=41381/2529349202/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 07:04:39.317][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=81402234, vt=2/96, sts=57323/2551399200/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 07:11:19.266][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 321B, age=481332803, vt=2/96, sts=46952/2587370409/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 07:12:46.353][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 321B, age=568420740, vt=2/96, sts=10060/2595229203/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 07:16:59.733][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=821816609, vt=2/96, sts=24924/2617974000/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 07:18:05.885][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 321B, age=887968826, vt=2/96, sts=46143/2623968010/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 07:24:40.774][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=1282854203, vt=2/96, sts=41465/2659482019/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 07:31:56.707][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=1718782260, vt=2/96, sts=49141/2698758002/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 07:41:08.252][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=-2024642030, vt=2/96, sts=27538/2748355200/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 07:49:06.867][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 321B, age=-1546018026, vt=2/96, sts=48919/2791476001/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 07:51:17.728][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=-1415157214, vt=2/96, sts=25363/2803248001/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:04:41.087][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=-611807396, vt=2/96, sts=12285/2875492800/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:13:30.049][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=-82839342, vt=2/96, sts=44395/2923160402/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-02 08:20:12.064][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=319172143, vt=2/96, sts=44311/2959308011/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:21:27.266][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=394375574, vt=2/96, sts=3448/2966108400/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:36:05.959][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=1273071452, vt=2/96, sts=28136/3045189600/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:37:23.431][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 321B, age=1350549839, vt=2/96, sts=53171/3052119605/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:42:43.530][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 321B, age=1670644679, vt=2/96, sts=26602/3080962803/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:44:47.827][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=1794942070, vt=2/96, sts=1197/3092108400/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-02 08:48:05.982][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=1993099090, vt=2/96, sts=65310/3109968009/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:50:03.670][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=2110786183, vt=2/96, sts=37335/3120584400/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:52:45.606][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=-2022251768, vt=2/96, sts=23891/3135128400/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:55:23.961][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 321B, age=-1863888128, vt=2/96, sts=5197/3149341201/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:56:24.435][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=-1803429361, vt=2/96, sts=22364/3154795200/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:58:40.503][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=-1667351675, vt=2/96, sts=62312/3167092800/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 09:02:00.532][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 321B, age=-1467323979, vt=2/96, sts=59022/3185028019/0xd4c10f, muxer (nil) lost_rate:00% req_id:
[2023-11-02 09:02:19.426][Trace][15546][99g561f7] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 321B, age=-1448421934, vt=2/96, sts=65226/3186792001/0xd4c10f, muxer (nil) lost_rate:00% req_id:
