Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-10-29 17:31:22.656][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14196) ps rtp packet 1404B, age=1696802841, vt=2/96, sts=15124/3759301966/0x2747e0d, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:45:37.020][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=-1743810239, vt=2/96, sts=16077/1054990800/0x2706408, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:51:55.784][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=-1365036074, vt=2/96, sts=34715/1089075601/0x2706408, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:52:15.811][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=-1345023532, vt=2/96, sts=39174/1090875241/0x2706408, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:55:55.799][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=-1125021230, vt=2/96, sts=22205/1110668046/0x2706408, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:56:46.155][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14196) ps rtp packet 1404B, age=-1769633250, vt=2/96, sts=24992/4220404366/0x2747e0d, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:17:41.804][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=-513984202, vt=2/96, sts=61159/1552204801/0x2706408, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:24:59.309][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14196) ps rtp packet 1404B, age=-76481324, vt=2/96, sts=50749/77810670/0x2747e0d, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:26:18.511][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14212) ps rtp packet 1404B, age=2723907, vt=2/96, sts=13168/139662270/0x2747e0d, muxer (nil) lost_rate:00% req_id:
[2023-10-29 20:10:51.893][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14136) ps rtp packet 1404B, age=-1618869071, vt=2/96, sts=60142/380261070/0x2747e0d, muxer (nil) lost_rate:00% req_id:
[2023-10-29 20:57:44.945][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=1194183658, vt=2/96, sts=18330/2092474440/0x2706408, muxer (nil) lost_rate:00% req_id:
[2023-10-29 21:44:41.291][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14196) ps rtp packet 1404B, age=-284432846, vt=2/96, sts=52913/831499470/0x2747e0d, muxer (nil) lost_rate:00% req_id:
[2023-10-29 21:51:01.483][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14136) ps rtp packet 1404B, age=95761071, vt=2/96, sts=20274/920513070/0x2747e0d, muxer (nil) lost_rate:00% req_id:
[2023-11-01 09:26:16.613][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14136) ps rtp packet 1404B, age=-137476236, vt=2/96, sts=0/0/0x2747e0d, muxer (nil) lost_rate:00% req_id:
[2023-11-01 09:36:17.620][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14136) ps rtp packet 1404B, age=463533277, vt=2/96, sts=19543/53719200/0x2747e0d, muxer (nil) lost_rate:00% req_id:
[2023-11-01 09:40:27.575][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14136) ps rtp packet 1404B, age=713485287, vt=2/96, sts=27380/76338000/0x2747e0d, muxer (nil) lost_rate:00% req_id:
[2023-11-01 13:23:36.913][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14392) ps rtp packet 321B, age=1217909406, vt=2/96, sts=56216/84358801/0x2706408, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-01 13:31:35.018][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 321B, age=1696026626, vt=2/96, sts=52369/127382404/0x2706408, muxer (nil) lost_rate:00% req_id:
[2023-11-02 15:39:24.398][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=1276127835, vt=2/96, sts=0/0/0x2838a09, muxer (nil) lost_rate:00% req_id:
[2023-11-02 15:44:22.690][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=1574418643, vt=2/96, sts=17055/26758802/0x2838a09, muxer (nil) lost_rate:00% req_id:
[2023-11-02 15:55:52.076][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=-2031160338, vt=2/96, sts=57417/88822800/0x2838a09, muxer (nil) lost_rate:00% req_id:
[2023-11-03 10:59:57.977][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 1404B, age=-2104736726, vt=2/96, sts=42892/14785380/0x2ff4607, muxer (nil) lost_rate:00% req_id:
[2023-11-03 11:01:31.640][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 1404B, age=-2011089635, vt=2/96, sts=1455/23190390/0x2ff4607, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:07:24.107][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=1941393404, vt=2/96, sts=17414/90568800/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:12:08.530][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-2069154614, vt=2/96, sts=21370/116222400/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:16:57.104][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-1780576969, vt=2/96, sts=25850/142167600/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:22:45.034][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-1432646284, vt=2/96, sts=31896/173412000/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:27:25.591][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-1152109463, vt=2/96, sts=37170/198795600/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:28:22.375][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-1095310412, vt=2/96, sts=38256/203781600/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:34:25.970][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-731710523, vt=2/96, sts=50982/237160800/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:36:18.754][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-618944309, vt=2/96, sts=57906/247262400/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:55:57.478][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 952B, age=559796539, vt=2/96, sts=57987/353376000/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:00:28.017][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=830336438, vt=2/96, sts=6314/377694360/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 13:07:56.692][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=1279009815, vt=2/96, sts=30812/417844800/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:20:17.264][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 1404B, age=1449780024, vt=2/96, sts=0/0/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:20:36.029][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 1404B, age=1468544017, vt=2/96, sts=459/1684800/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:38:38.913][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 1404B, age=-1743555483, vt=2/96, sts=27798/99111600/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:41:25.725][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 1404B, age=-1576743673, vt=2/96, sts=32388/114156000/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:59:16.787][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 1404B, age=-505677797, vt=2/96, sts=64848/210636000/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 21:00:58.806][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 1404B, age=-403651371, vt=2/96, sts=3209/219744000/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 21:01:59.991][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 1404B, age=-342460877, vt=2/96, sts=5499/225399600/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-11-03 21:08:51.647][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 1404B, age=69174921, vt=2/96, sts=17819/262296000/0x2747e0c, muxer (nil) lost_rate:00% req_id:
[2023-11-06 15:25:17.292][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=-1863328422, vt=2/96, sts=0/0/0x2706408, muxer (nil) lost_rate:00% req_id:
[2023-11-07 09:31:04.475][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14168) ps rtp packet 1404B, age=-1140668282, vt=2/96, sts=7775/3193200/0x2706408, muxer (nil) lost_rate:00% req_id:
[2023-11-07 09:39:01.288][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 321B, age=-663852172, vt=2/96, sts=34838/46166401/0x2706408, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:24:46.797][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14236) ps rtp packet 1404B, age=1511857632, vt=2/96, sts=15933/136551600/0x2747e0f, muxer (nil) lost_rate:00% req_id:
[2023-11-07 17:58:06.873][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14236) ps rtp packet 1404B, age=-783028233, vt=2/96, sts=38562/316558800/0x2747e0f, muxer (nil) lost_rate:00% req_id:
[2023-11-07 18:04:45.983][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14236) ps rtp packet 1404B, age=-383934550, vt=2/96, sts=50645/351860400/0x2747e0f, muxer (nil) lost_rate:00% req_id:
[2023-11-07 18:19:39.010][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14236) ps rtp packet 1404B, age=509096681, vt=2/96, sts=7347/432237600/0x2747e0f, muxer (nil) lost_rate:00% req_id:
[2023-11-07 18:24:24.728][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14236) ps rtp packet 1404B, age=794820200, vt=2/96, sts=12949/457956000/0x2747e0f, muxer (nil) lost_rate:00% req_id:
[2023-11-07 19:02:04.353][Trace][40111][6idd0u64] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 1404B, age=-1240515447, vt=2/96, sts=0/0/0x2747e05, muxer (nil) lost_rate:00% req_id:
[2023-10-27 21:41:11.847][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=-1496676154, vt=2/96, sts=10284/193654801/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-27 21:45:08.310][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=-1260209898, vt=2/96, sts=63654/214938000/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-27 21:46:00.161][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 932B, age=-1208364356, vt=2/96, sts=9795/219603600/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-27 21:51:19.401][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=-889127956, vt=2/96, sts=15453/248335200/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-27 21:58:52.848][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=-435676901, vt=2/96, sts=39175/289144800/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-27 22:03:58.040][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=-130483893, vt=2/96, sts=37476/316612800/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-27 22:05:40.640][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=-27892014, vt=2/96, sts=60276/325843201/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-27 22:09:47.318][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=218793321, vt=2/96, sts=47331/347972400/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-27 22:15:50.246][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=581717273, vt=2/96, sts=60471/380707471/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-27 22:41:06.795][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=2098265776, vt=2/96, sts=8024/517197600/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-27 22:48:13.253][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=-1770249607, vt=2/96, sts=38396/555573601/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-27 22:51:39.265][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=-1564225603, vt=2/96, sts=19382/574117202/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-27 23:08:08.338][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=-575153887, vt=2/96, sts=40139/663134400/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-27 23:09:00.158][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=-523334623, vt=2/96, sts=51981/667796401/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-27 23:14:36.225][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=-187270088, vt=2/96, sts=62241/698043600/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-27 23:34:11.231][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=987731104, vt=2/96, sts=57466/803786400/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-27 23:41:37.386][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=1433895136, vt=2/96, sts=23965/843944400/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-27 23:42:29.203][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 206B, age=1485715123, vt=2/96, sts=35507/848606400/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-27 23:47:38.561][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=1795071393, vt=2/96, sts=39180/876448800/0x27f6906, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-27 23:53:17.419][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=2133921045, vt=2/96, sts=50167/906948000/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-28 00:10:17.922][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=-1140537013, vt=2/96, sts=17159/998791471/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-28 00:16:40.057][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=-758403308, vt=2/96, sts=37531/1033182000/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-28 00:34:49.255][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=330796862, vt=2/96, sts=20626/1131210000/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-28 00:38:22.778][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=544320069, vt=2/96, sts=3427/1150426800/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-28 00:42:37.342][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=798886887, vt=2/96, sts=61146/1173333602/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-28 00:45:12.813][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=954357439, vt=2/96, sts=30920/1187326801/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-28 00:53:48.348][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=1469893045, vt=2/96, sts=17118/1233727200/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-28 00:58:36.040][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=1757576818, vt=2/96, sts=17027/1259614802/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:01:24.571][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=1926100039, vt=2/96, sts=55323/1274785200/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:20:45.857][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=-1207578743, vt=2/96, sts=55417/1379300400/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:21:57.024][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=-1136402849, vt=2/96, sts=6148/1385704800/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:33:37.027][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=-436403120, vt=2/96, sts=34559/1448704800/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-28 01:51:23.788][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=630364641, vt=2/96, sts=15070/1544709600/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:08:15.349][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=1641923449, vt=2/96, sts=48002/1635746401/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:17:11.283][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=-2117113418, vt=2/96, sts=38454/1683982801/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:17:33.159][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=-2095238342, vt=2/96, sts=43392/1685952000/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:20:57.102][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=-1891292534, vt=2/96, sts=24303/1704304800/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:22:06.006][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=-1822387614, vt=2/96, sts=39973/1710507601/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:22:52.090][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=-1776299724, vt=2/96, sts=50489/1714654801/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:27:46.029][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=-1482360309, vt=2/96, sts=51570/1741111200/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:41:03.703][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=-684688398, vt=2/96, sts=35297/1812895201/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-28 02:42:07.731][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=-620659748, vt=2/96, sts=49964/1818662670/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:01:34.848][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=546451049, vt=2/96, sts=49844/1923699600/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:14:24.066][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 321B, age=1315669177, vt=2/96, sts=27103/1992924001/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:19:28.249][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=1619851225, vt=2/96, sts=30390/2020305600/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:21:33.401][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=1745010702, vt=2/96, sts=58767/2031570000/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:26:36.136][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=2047739229, vt=2/96, sts=61656/2058814800/0x27f6906, muxer (nil) lost_rate:00% req_id:
[2023-10-28 03:32:30.715][Trace][40125][2p681l70] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=-1892646898, vt=2/96, sts=10667/2090725200/0x27f6906, muxer (nil) lost_rate:00% req_id:
