Pseudo-terminal will not be allocated because stdin is not a terminal.
[0m[2023-11-03 16:02:01.040][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14108) ps rtp packet 1404B, age=-1346325527, vt=2/96, sts=18630/81954000/0x283640a, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:09:43.391][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14332) ps rtp packet 1404B, age=1326085569, vt=2/96, sts=0/0/0x26d7a06, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:17:13.549][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14164) ps rtp packet 1404B, age=1081286730, vt=2/96, sts=0/0/0x26d7a0a, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:54:50.160][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14436) ps rtp packet 1404B, age=-957077132, vt=2/96, sts=10185/21603600/0x26d3c0d, muxer (nil) lost_rate:00% req_id:
[2023-11-03 21:07:12.789][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 1404B, age=-214451798, vt=2/96, sts=0/0/0x26d7a0a, muxer (nil) lost_rate:00% req_id:
[2023-11-04 15:04:45.509][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=13771033, vt=2/96, sts=0/0/0x26cde0e, muxer (nil) lost_rate:00% req_id:
[2023-11-04 15:05:07.897][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=36161507, vt=2/96, sts=2562/2033641/0x26cde0e, muxer (nil) lost_rate:00% req_id:
[2023-11-04 15:13:12.108][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=520372246, vt=2/96, sts=57442/45576005/0x26cde0e, muxer (nil) lost_rate:00% req_id:
[2023-11-04 15:16:20.564][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=708824805, vt=2/96, sts=14118/62531640/0x26cde0e, muxer (nil) lost_rate:00% req_id:
[2023-11-04 15:17:06.792][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=755053264, vt=2/96, sts=19266/66761641/0x26cde0e, muxer (nil) lost_rate:00% req_id:
[2023-11-04 15:25:27.238][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=1255501073, vt=2/96, sts=24291/112085640/0x26cde0e, muxer (nil) lost_rate:00% req_id:
[2023-11-04 15:25:51.787][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=1280050252, vt=2/96, sts=27787/114281650/0x26cde0e, muxer (nil) lost_rate:00% req_id:
[2023-11-04 15:26:40.182][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=1328446317, vt=2/96, sts=34376/118396440/0x26cde0e, muxer (nil) lost_rate:00% req_id:
[2023-11-04 15:34:35.390][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=1803654454, vt=2/96, sts=37378/161150041/0x26cde0e, muxer (nil) lost_rate:00% req_id:
[2023-11-04 15:35:22.933][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=1851191595, vt=2/96, sts=44359/165614051/0x26cde0e, muxer (nil) lost_rate:00% req_id:
[2023-11-04 15:36:09.593][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=1897853845, vt=2/96, sts=50918/169912440/0x26cde0e, muxer (nil) lost_rate:00% req_id:
[2023-11-04 15:36:58.689][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=1946946315, vt=2/96, sts=58480/174340440/0x26cde0e, muxer (nil) lost_rate:00% req_id:
[2023-11-04 15:39:25.981][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=2094243441, vt=2/96, sts=14366/187494854/0x26cde0e, muxer (nil) lost_rate:00% req_id:
[2023-11-04 15:41:28.721][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-2077990994, vt=2/96, sts=33256/198572040/0x26cde0e, muxer (nil) lost_rate:00% req_id:
[2023-11-04 15:45:30.124][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=-1836582183, vt=2/96, sts=2700/220316046/0x26cde0e, muxer (nil) lost_rate:00% req_id:
[2023-11-04 15:49:53.155][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-1573565733, vt=2/96, sts=39794/243939240/0x26cde0e, muxer (nil) lost_rate:00% req_id:
[2023-11-04 15:51:28.215][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=-1478498787, vt=2/96, sts=53245/252579241/0x26cde0e, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:15:59.484][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=-521021497, vt=2/96, sts=0/0/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:16:29.495][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=-491005344, vt=2/96, sts=6908/2718000/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:33:21.443][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14088) ps rtp packet 1404B, age=520946283, vt=2/96, sts=52001/93790800/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:34:25.161][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 321B, age=584666556, vt=2/96, sts=3478/99518401/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:37:40.195][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14088) ps rtp packet 321B, age=779701173, vt=2/96, sts=55606/117075601/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:38:10.204][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=809691261, vt=2/96, sts=63481/119779200/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:39:40.976][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 321B, age=900483786, vt=2/96, sts=22144/127944001/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:44:58.087][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=1217593936, vt=2/96, sts=41531/156448800/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:49:12.178][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14088) ps rtp packet 1404B, age=1471685008, vt=2/96, sts=15548/179118270/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:54:03.730][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=1763237445, vt=2/96, sts=36792/205347600/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-06 12:55:03.896][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14088) ps rtp packet 1404B, age=1823390663, vt=2/96, sts=40306/210758400/0x2838802, muxer (nil) lost_rate:00% req_id:
[2023-11-06 15:00:53.168][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14108) ps rtp packet 1404B, age=782738510, vt=2/96, sts=0/0/0x2834c06, muxer (nil) lost_rate:00% req_id:
[2023-11-06 15:01:48.547][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14108) ps rtp packet 1404B, age=838111715, vt=2/96, sts=2592/4827600/0x2834c06, muxer (nil) lost_rate:00% req_id:
[2023-11-06 15:25:16.832][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14232) ps rtp packet 321B, age=-2048572731, vt=2/96, sts=122/7471/0x27f6708, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:48:18.865][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=-2056472554, vt=2/96, sts=0/0/0x27f6708, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:49:48.914][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 321B, age=-1966424405, vt=2/96, sts=11000/7797601/0x27f6708, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:50:48.896][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=-1906434701, vt=2/96, sts=17474/13438800/0x27f6708, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:51:18.941][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=-1876396662, vt=2/96, sts=20313/16146000/0x27f6708, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:54:21.742][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 321B, age=-1693602164, vt=2/96, sts=34413/32288401/0x27f6708, muxer (nil) lost_rate:00% req_id:
[2023-11-07 10:09:16.834][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=966928232, vt=2/96, sts=0/0/0x278a005, muxer (nil) lost_rate:00% req_id:
[2023-11-07 10:14:21.577][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=1271672489, vt=2/96, sts=16279/29088000/0x278a005, muxer (nil) lost_rate:00% req_id:
[2023-11-07 10:16:21.618][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 472B, age=1391708043, vt=2/96, sts=22787/39200411/0x278a005, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:38:07.315][Trace][10692][089c8209] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14112) ps rtp packet 1404B, age=-1472392550, vt=2/96, sts=30123/28497600/0x283a505, muxer (nil) lost_rate:00% req_id:
[2023-11-01 01:11:55.911][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14336) ps rtp packet 1404B, age=80178020, vt=2/96, sts=16362/14162400/0x283c704, muxer (nil) lost_rate:00% req_id:
[2023-11-02 10:29:37.344][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-317462494, vt=2/96, sts=4071/14302620/0x283e60e, muxer (nil) lost_rate:00% req_id:
[2023-11-02 10:33:34.587][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=-80222371, vt=2/96, sts=9680/35623170/0x283e60e, muxer (nil) lost_rate:00% req_id:
[2023-11-02 10:40:20.714][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 1404B, age=325903799, vt=2/96, sts=19892/72197460/0x283e60e, muxer (nil) lost_rate:00% req_id:
[2023-11-02 12:07:15.139][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14180) ps rtp packet 1404B, age=1245347034, vt=2/96, sts=0/0/0x283ff05, muxer (nil) lost_rate:00% req_id:
[2023-11-02 12:08:14.374][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14180) ps rtp packet 1278B, age=1304600919, vt=2/96, sts=766/5223870/0x283ff05, muxer (nil) lost_rate:00% req_id:
[2023-11-02 16:14:36.840][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14200) ps rtp packet 1404B, age=-1092809047, vt=2/96, sts=7684/8604000/0x274a107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 16:27:19.751][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14200) ps rtp packet 1404B, age=-329899389, vt=2/96, sts=43230/77018400/0x274a107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 16:29:17.015][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14200) ps rtp packet 1404B, age=-212632726, vt=2/96, sts=46237/87559200/0x274a107, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:43:50.310][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-353790064, vt=2/96, sts=5509/8441100/0x283e601, muxer (nil) lost_rate:00% req_id:
[2023-11-03 12:47:21.278][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=-142813083, vt=2/96, sts=18011/27427140/0x283e601, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:05:18.165][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14152) ps rtp packet 1404B, age=1754195452, vt=2/96, sts=0/0/0x2836803, muxer (nil) lost_rate:00% req_id:
[2023-11-03 21:16:42.847][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14684) ps rtp packet 321B, age=353971518, vt=2/96, sts=972/2044802/0x26d3a0b, muxer (nil) lost_rate:00% req_id:
[2023-11-06 15:44:29.665][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 1404B, age=-897370831, vt=2/96, sts=0/0/0x2e4a008, muxer (nil) lost_rate:00% req_id:
[2023-11-06 16:12:29.010][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14008) ps rtp packet 1404B, age=781983446, vt=2/96, sts=0/0/0x2834b0a, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:25:23.366][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=861371844, vt=2/96, sts=0/0/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:39:07.880][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=1685886664, vt=2/96, sts=42931/74210400/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:40:50.062][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 321B, age=1788063522, vt=2/96, sts=48591/83358001/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:45:12.914][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=2050912402, vt=2/96, sts=64879/107096400/0x283df06, muxer (nil) lost_rate:00% req_id:
[2023-11-07 15:57:51.592][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 472B, age=405219488, vt=2/96, sts=33609/61977331/0x283e207, muxer (nil) lost_rate:00% req_id:
[2023-11-07 15:59:00.113][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=473741039, vt=2/96, sts=43469/68151330/0x283e207, muxer (nil) lost_rate:00% req_id:
[2023-11-07 15:59:26.036][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=499664135, vt=2/96, sts=47212/70484130/0x283e207, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:01:52.992][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=646619872, vt=2/96, sts=3098/83707200/0x283e207, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:04:44.552][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=818177269, vt=2/96, sts=28303/99140130/0x283e207, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:09:29.568][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 442B, age=1103195661, vt=2/96, sts=5119/124793730/0x283e207, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:09:55.479][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=1129107308, vt=2/96, sts=8959/127126530/0x283e207, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:14:44.628][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 472B, age=1418253949, vt=2/96, sts=50983/153143731/0x283e207, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:35:28.727][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=-1632625434, vt=2/96, sts=5198/264614130/0x283e207, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:38:37.738][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=-1443612552, vt=2/96, sts=19120/281624130/0x283e207, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:42:16.350][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 472B, age=-1224994977, vt=2/96, sts=37945/301676140/0x283e207, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:45:01.553][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=-1059794462, vt=2/96, sts=51154/316569330/0x283e207, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:46:37.689][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=-963655604, vt=2/96, sts=58748/325090530/0x283e207, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:49:03.766][Trace][10719][3648y4li] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=-817590558, vt=2/96, sts=4899/337942530/0x283e207, muxer (nil) lost_rate:00% req_id:
[2023-10-29 21:30:44.399][Trace][10839][31fs36v5] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14592) ps rtp packet 1404B, age=-1312002072, vt=2/96, sts=684/1498770/0x26d610e, muxer (nil) lost_rate:00% req_id:
[2023-10-29 21:41:44.354][Trace][10839][31fs36v5] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14592) ps rtp packet 1404B, age=-652059001, vt=2/96, sts=27946/60913890/0x26d610e, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:04:48.684][Trace][10839][31fs36v5] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14524) ps rtp packet 1404B, age=1983909963, vt=2/96, sts=0/0/0x2834a0d, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:10:58.760][Trace][10839][31fs36v5] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14524) ps rtp packet 424B, age=-1940988286, vt=2/96, sts=5725/33313846/0x2834a0d, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:15:03.670][Trace][10839][31fs36v5] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14524) ps rtp packet 1366B, age=-1696079444, vt=2/96, sts=9470/56749216/0x2834a0d, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:21:40.758][Trace][10839][31fs36v5] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14524) ps rtp packet 1404B, age=-1298986424, vt=2/96, sts=16093/92570476/0x2834a0d, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:26:17.400][Trace][10839][31fs36v5] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14524) ps rtp packet 498B, age=-1022339015, vt=2/96, sts=20785/117511816/0x2834a0d, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:41:29.094][Trace][10839][31fs36v5] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14524) ps rtp packet 643B, age=-110639877, vt=2/96, sts=34446/198024196/0x2834a0d, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:48:17.546][Trace][10839][31fs36v5] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14524) ps rtp packet 466B, age=297803947, vt=2/96, sts=40833/234814576/0x2834a0d, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:49:20.049][Trace][10839][31fs36v5] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14524) ps rtp packet 501B, age=360313842, vt=2/96, sts=41775/240427516/0x2834a0d, muxer (nil) lost_rate:00% req_id:
