Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-10-28 12:21:12.377][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-455127054, vt=2/96, sts=22986/108568800/0x283c50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 12:22:49.895][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14324) ps rtp packet 321B, age=-357619449, vt=2/96, sts=51453/458650801/0x283a50a, muxer (nil) lost_rate:00% req_id:
[2023-10-28 12:28:45.184][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-2325046, vt=2/96, sts=54947/149335200/0x283c50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 12:31:45.222][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 321B, age=177703523, vt=2/96, sts=836/165524401/0x283c50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 16:15:36.736][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=724320602, vt=2/96, sts=0/0/0x283c30f, muxer (nil) lost_rate:00% req_id:
[2023-10-28 16:16:18.713][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=766311662, vt=2/96, sts=6021/3765600/0x283c30f, muxer (nil) lost_rate:00% req_id:
[2023-10-28 16:29:57.493][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=1585090512, vt=2/96, sts=56016/77439600/0x283c30f, muxer (nil) lost_rate:00% req_id:
[2023-10-28 16:30:53.564][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14144) ps rtp packet 321B, age=1641159695, vt=2/96, sts=8429/61542023/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 16:34:05.337][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14220) ps rtp packet 1404B, age=1832935116, vt=2/96, sts=29693/78822000/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 16:40:15.520][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=-2091848802, vt=2/96, sts=11102/133063200/0x283c30f, muxer (nil) lost_rate:00% req_id:
[2023-10-28 16:42:47.984][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 1404B, age=-1939390926, vt=2/96, sts=24120/125740800/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 16:47:20.560][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 321B, age=-1666828676, vt=2/96, sts=53742/150357601/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 16:49:33.811][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14144) ps rtp packet 1404B, age=-1533575888, vt=2/96, sts=1340/162126270/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 16:53:48.715][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=-1278653928, vt=2/96, sts=58332/206262360/0x283c30f, muxer (nil) lost_rate:00% req_id:
[2023-10-28 16:57:38.484][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=-1048884283, vt=2/96, sts=48986/205693200/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 16:58:26.493][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 1404B, age=-1000895736, vt=2/96, sts=52217/210038400/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 17:01:26.422][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14220) ps rtp packet 1404B, age=-820946487, vt=2/96, sts=63732/226224000/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 17:03:36.196][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14100) ps rtp packet 321B, age=-691186087, vt=2/96, sts=5108/237895201/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:01:56.621][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 1404B, age=-1485723721, vt=2/96, sts=0/0/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:03:20.207][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 1404B, age=-1402133814, vt=2/96, sts=7043/7534800/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:06:19.414][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 321B, age=-1222937279, vt=2/96, sts=22606/23717071/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:10:35.699][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 1404B, age=-966644653, vt=2/96, sts=46468/46724400/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:13:59.754][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 1404B, age=-762584851, vt=2/96, sts=578/65329200/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:15:43.086][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 321B, age=-659251903, vt=2/96, sts=11286/74444406/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:16:29.882][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 321B, age=-612459875, vt=2/96, sts=15956/78685202/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:18:21.874][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 321B, age=-500477329, vt=2/96, sts=27983/88822812/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:20:06.506][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 1404B, age=-395849155, vt=2/96, sts=38932/98182800/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:24:18.543][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 321B, age=-143809844, vt=2/96, sts=2382/121017602/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:30:39.566][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 1404B, age=237226854, vt=2/96, sts=48985/155206800/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:32:17.386][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 321B, age=335038128, vt=2/96, sts=61082/164156401/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:33:54.922][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 1404B, age=432571767, vt=2/96, sts=7340/172890000/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:39:42.426][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 1404B, age=780077661, vt=2/96, sts=49970/204105600/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:40:42.450][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 1404B, age=840101218, vt=2/96, sts=57494/209466000/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:43:55.102][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 321B, age=1032764204, vt=2/96, sts=15728/226926001/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:46:32.662][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 1404B, age=1190317730, vt=2/96, sts=34923/241146000/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:48:22.962][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 1404B, age=1300622451, vt=2/96, sts=48313/251006400/0x283a50b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-28 18:50:08.493][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 321B, age=1406139067, vt=2/96, sts=61204/260589601/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:50:53.840][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 321B, age=1451495663, vt=2/96, sts=1078/264650401/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:51:54.133][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 1404B, age=1511782273, vt=2/96, sts=8207/269982000/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:54:07.597][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 1404B, age=1645257400, vt=2/96, sts=23581/282070800/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:55:25.409][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 321B, age=1723069905, vt=2/96, sts=31674/289058401/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 18:59:52.726][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 1404B, age=1990388183, vt=2/96, sts=58105/312850800/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 19:00:42.278][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 1404B, age=2039924915, vt=2/96, sts=61834/317322000/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 19:01:41.679][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 1404B, age=2099324100, vt=2/96, sts=1023/322642800/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 19:02:25.830][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 321B, age=2143488317, vt=2/96, sts=4458/326649601/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 19:03:07.826][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 1404B, age=-2109478747, vt=2/96, sts=7675/330411600/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-28 19:10:21.138][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14280) ps rtp packet 321B, age=-1676172446, vt=2/96, sts=38999/369406801/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 02:57:49.781][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 1404B, age=602669074, vt=2/96, sts=3657/1281600/0x2838801, muxer (nil) lost_rate:00% req_id:
[2023-10-29 07:59:04.775][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=1497786929, vt=2/96, sts=933/939600/0x2834c07, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:10:57.550][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 321B, age=-569301589, vt=2/96, sts=54546/61170931/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:21:11.269][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 1404B, age=44421351, vt=2/96, sts=38386/116358930/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:22:41.280][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 321B, age=134429483, vt=2/96, sts=45587/124473331/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:24:55.308][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 321B, age=268456420, vt=2/96, sts=56488/136648531/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:28:09.143][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 1404B, age=462294256, vt=2/96, sts=6954/153989730/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:54:19.941][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 321B, age=2033094961, vt=2/96, sts=20412/295638931/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:00:04.863][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 1404B, age=-1916959621, vt=2/96, sts=56490/326566530/0x283a50b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 13:33:38.837][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14200) ps rtp packet 1404B, age=97021052, vt=2/96, sts=6614/63050400/0x2836503, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:36:14.109][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 1404B, age=252294453, vt=2/96, sts=32635/521747730/0x283a50b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 13:42:42.801][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 1404B, age=640976503, vt=2/96, sts=6422/556696530/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:50:37.863][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14200) ps rtp packet 724B, age=1116047228, vt=2/96, sts=38297/155034000/0x2836503, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 13:53:56.216][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 1404B, age=1314386672, vt=2/96, sts=17213/617579730/0x283a50b, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 14:27:19.761][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14188) ps rtp packet 321B, age=-977019075, vt=2/96, sts=37024/797576139/0x283a50b, muxer (nil) lost_rate:00% req_id:
[2023-10-29 21:40:32.702][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14572) ps rtp packet 1404B, age=-753898792, vt=2/96, sts=0/0/0x27f2d09, muxer (nil) lost_rate:00% req_id:
[2023-10-29 21:41:34.268][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14572) ps rtp packet 321B, age=-692334660, vt=2/96, sts=4821/5518801/0x27f2d09, muxer (nil) lost_rate:00% req_id:
[2023-10-29 21:44:18.897][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14572) ps rtp packet 1404B, age=-527696742, vt=2/96, sts=17192/20311200/0x27f2d09, muxer (nil) lost_rate:00% req_id:
[2023-10-29 21:54:30.947][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14572) ps rtp packet 1404B, age=84360174, vt=2/96, sts=60615/75409200/0x27f2d09, muxer (nil) lost_rate:00% req_id:
[2023-10-29 21:59:09.113][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14572) ps rtp packet 321B, age=362518419, vt=2/96, sts=6651/100454403/0x27f2d09, muxer (nil) lost_rate:00% req_id:
[2023-10-29 22:00:54.629][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14572) ps rtp packet 1404B, age=468043570, vt=2/96, sts=10435/109936800/0x27f2d09, muxer (nil) lost_rate:00% req_id:
[2023-10-29 22:10:37.572][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14572) ps rtp packet 321B, age=1050976769, vt=2/96, sts=32276/162396001/0x27f2d09, muxer (nil) lost_rate:00% req_id:
[2023-10-30 10:13:09.086][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14492) ps rtp packet 472B, age=1452815227, vt=2/96, sts=13942/79552867/0x278a00d, muxer (nil) lost_rate:00% req_id:
[2023-10-30 10:29:02.649][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14492) ps rtp packet 472B, age=-1888582228, vt=2/96, sts=22060/165477712/0x278a00d, muxer (nil) lost_rate:00% req_id:
[2023-10-30 10:34:52.566][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14492) ps rtp packet 472B, age=-1538672845, vt=2/96, sts=25217/198579648/0x278a00d, muxer (nil) lost_rate:00% req_id:
[2023-10-30 14:25:51.119][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=-565009155, vt=2/96, sts=49603/43322400/0x283a50e, muxer (nil) lost_rate:00% req_id:
[2023-10-30 14:29:50.819][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=-325325243, vt=2/96, sts=9075/64908000/0x283a50e, muxer (nil) lost_rate:00% req_id:
[2023-10-30 14:34:50.474][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 155B, age=-25653363, vt=2/96, sts=40451/92102400/0x283a50e, muxer (nil) lost_rate:00% req_id:
[2023-10-30 14:37:31.294][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 321B, age=135166222, vt=2/96, sts=57936/106477201/0x283a50e, muxer (nil) lost_rate:00% req_id:
[2023-10-30 14:38:40.625][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=204486962, vt=2/96, sts=32/112698000/0x283a50e, muxer (nil) lost_rate:00% req_id:
[2023-10-30 14:53:06.676][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 670B, age=1070547083, vt=2/96, sts=33299/190645200/0x283a50e, muxer (nil) lost_rate:00% req_id:
[2023-10-30 15:04:50.986][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=1774847477, vt=2/96, sts=28730/253990800/0x283a50e, muxer (nil) lost_rate:00% req_id:
[2023-10-30 15:16:45.466][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=-1805635082, vt=2/96, sts=19036/318200400/0x283a50e, muxer (nil) lost_rate:00% req_id:
[2023-10-30 15:19:54.871][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=-1616230273, vt=2/96, sts=30029/335210400/0x283a50e, muxer (nil) lost_rate:00% req_id:
[2023-10-30 15:21:56.290][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=-1494820779, vt=2/96, sts=35060/346176000/0x283a50e, muxer (nil) lost_rate:00% req_id:
[2023-10-30 15:36:29.465][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 321B, age=-621635879, vt=2/96, sts=19105/424785601/0x283a50e, muxer (nil) lost_rate:00% req_id:
[2023-10-30 15:53:16.563][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=385466205, vt=2/96, sts=24588/515448000/0x283a50e, muxer (nil) lost_rate:00% req_id:
[2023-10-31 08:41:44.142][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 1404B, age=763498854, vt=2/96, sts=72/18000/0x283a50a, muxer (nil) lost_rate:00% req_id:
[2023-10-31 08:47:11.334][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 1329B, age=1090694074, vt=2/96, sts=2324/10926810/0x26d2404, muxer (nil) lost_rate:00% req_id:
[2023-10-31 08:47:50.301][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14084) ps rtp packet 321B, age=1129664708, vt=2/96, sts=26739/32958003/0x283a50a, muxer (nil) lost_rate:00% req_id:
[2023-10-31 08:48:11.377][Trace][12893][65z4q8u9] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 1404B, age=1150741151, vt=2/96, sts=3162/16395660/0x26d2404, muxer (nil) lost_rate:00% req_id:
