Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-10-29 10:04:29.275][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14396) ps rtp packet 1404B, age=594287980, vt=2/96, sts=29316/1162834290/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:08:09.790][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14412) ps rtp packet 321B, age=814819363, vt=2/96, sts=55896/1182684699/0x2706406, muxer (nil) lost_rate:00% req_id:
[0m[2023-10-29 10:14:48.040][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 1404B, age=1213069327, vt=2/96, sts=34815/1218519090/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:27:33.067][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14252) ps rtp packet 1404B, age=1978091975, vt=2/96, sts=50901/1287376290/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:40:16.262][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 321B, age=-1553685121, vt=2/96, sts=3294/1356067891/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:40:56.586][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=-1513355183, vt=2/96, sts=7759/1359693450/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:43:35.394][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14388) ps rtp packet 1404B, age=-1354554441, vt=2/96, sts=50956/1612002780/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 10:53:14.544][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14252) ps rtp packet 1404B, age=-775393245, vt=2/96, sts=27564/1426102290/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:10:10.930][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 1404B, age=240993998, vt=2/96, sts=32609/1517643090/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:26:28.630][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14384) ps rtp packet 729B, age=1218691130, vt=2/96, sts=44743/1605591450/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:26:48.892][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14468) ps rtp packet 321B, age=1238942342, vt=2/96, sts=47686/1607383896/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:41:32.421][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 321B, age=2122481674, vt=2/96, sts=45492/1686907897/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:48:30.315][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 1404B, age=-1754601230, vt=2/96, sts=40835/1724542636/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:49:30.320][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14252) ps rtp packet 1404B, age=-1694599708, vt=2/96, sts=49667/1729938676/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 11:57:26.935][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 1404B, age=-1217970742, vt=2/96, sts=31309/1772559436/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:02:04.919][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14200) ps rtp packet 321B, age=-939984173, vt=2/96, sts=44020/1797553878/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:06:03.714][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14140) ps rtp packet 1404B, age=-701196070, vt=2/96, sts=58084/2056710766/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:13:05.694][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14412) ps rtp packet 196B, age=-279210930, vt=2/96, sts=4923/1857015436/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:14:25.777][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14468) ps rtp packet 1404B, age=-199127157, vt=2/96, sts=8124/1864233436/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:15:45.697][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14468) ps rtp packet 1404B, age=-119211992, vt=2/96, sts=11118/1871422276/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:16:46.645][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14396) ps rtp packet 321B, age=-58260998, vt=2/96, sts=13570/1876876277/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:19:44.001][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14200) ps rtp packet 321B, age=119092844, vt=2/96, sts=20081/1892842277/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:25:59.135][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 321B, age=494228518, vt=2/96, sts=33946/1926610277/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:28:00.579][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14252) ps rtp packet 321B, age=615673336, vt=2/96, sts=38680/1937521883/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:34:21.578][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=996671578, vt=2/96, sts=29835/1953977476/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:37:40.530][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 1404B, age=1195619210, vt=2/96, sts=60001/1989739876/0x2706406, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:47:55.037][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 1404B, age=1810133237, vt=2/96, sts=3314/2282769166/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:48:34.580][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14140) ps rtp packet 1404B, age=1849671808, vt=2/96, sts=4462/2286283036/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 12:50:12.888][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14140) ps rtp packet 1404B, age=1947979904, vt=2/96, sts=7147/2295120766/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:00:09.392][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 1404B, age=-1750479560, vt=2/96, sts=24611/2348814766/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:00:29.911][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14388) ps rtp packet 1404B, age=-1729967841, vt=2/96, sts=25198/2350683166/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:05:23.102][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 1404B, age=-1436776752, vt=2/96, sts=33040/2377038766/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:08:42.657][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 1404B, age=-1237215882, vt=2/96, sts=39222/2394999166/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:12:01.677][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14140) ps rtp packet 1404B, age=-1038198300, vt=2/96, sts=46332/2412909166/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:21:38.795][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14140) ps rtp packet 1404B, age=-461081187, vt=2/96, sts=1022/2464893166/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:23:38.754][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14140) ps rtp packet 1404B, age=-341124920, vt=2/96, sts=5436/2475649966/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:31:01.486][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14388) ps rtp packet 1404B, age=101611156, vt=2/96, sts=23269/2515588366/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:37:19.541][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 1404B, age=479651531, vt=2/96, sts=37001/2549547166/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:46:59.156][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 1404B, age=1059276896, vt=2/96, sts=56339/2601739966/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 13:52:40.047][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 1404B, age=1400172425, vt=2/96, sts=5625/2632984636/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 14:12:59.213][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14392) ps rtp packet 307B, age=-1675642160, vt=2/96, sts=17498/73688400/0x2834d06, muxer (nil) lost_rate:00% req_id:
[2023-10-29 14:18:19.913][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14392) ps rtp packet 220B, age=-1354929819, vt=2/96, sts=24794/102549600/0x2834d06, muxer (nil) lost_rate:00% req_id:
[2023-10-29 14:23:40.702][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14388) ps rtp packet 1404B, age=-1034146900, vt=2/96, sts=56907/2799822766/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 14:29:40.807][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14392) ps rtp packet 688B, age=-674047257, vt=2/96, sts=39457/163836000/0x2834d06, muxer (nil) lost_rate:00% req_id:
[2023-10-29 14:36:44.707][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 1404B, age=-250143096, vt=2/96, sts=19445/35110440/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 14:37:25.211][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 321B, age=-209643171, vt=2/96, sts=28173/38736007/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 14:42:08.708][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14140) ps rtp packet 1404B, age=73868958, vt=2/96, sts=62387/2900147566/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 14:47:30.178][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14224) ps rtp packet 1404B, age=395339625, vt=2/96, sts=29943/93200040/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 15:00:46.514][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14300) ps rtp packet 321B, age=1191672516, vt=2/96, sts=5486/164868841/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 15:03:06.912][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14224) ps rtp packet 1404B, age=1332073444, vt=2/96, sts=36566/177504840/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 15:37:10.147][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=-919661029, vt=2/96, sts=29711/361392840/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 15:43:47.934][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14224) ps rtp packet 321B, age=-521873185, vt=2/96, sts=51616/397184043/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 16:07:06.353][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14140) ps rtp packet 1404B, age=876546228, vt=2/96, sts=53228/3358920766/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 16:15:05.570][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14224) ps rtp packet 321B, age=1355763679, vt=2/96, sts=64393/566168041/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 16:18:25.222][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=1555412167, vt=2/96, sts=43205/584135640/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 16:34:12.013][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 321B, age=-1792759762, vt=2/96, sts=54752/669300857/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 16:35:31.533][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 321B, age=-1713239431, vt=2/96, sts=6603/676504441/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 16:43:08.883][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=-1255891192, vt=2/96, sts=40026/717659640/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 16:53:05.893][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 321B, age=-658884317, vt=2/96, sts=41344/771390001/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 16:54:26.903][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14300) ps rtp packet 321B, age=-577870507, vt=2/96, sts=59288/778683601/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:07:47.643][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=222864677, vt=2/96, sts=38249/850751640/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:09:28.655][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14224) ps rtp packet 1404B, age=323865129, vt=2/96, sts=60662/859841640/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:22:59.443][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 1404B, age=1134666852, vt=2/96, sts=42479/932810040/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:31:44.756][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 321B, age=1659970879, vt=2/96, sts=27968/980081643/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:34:08.455][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14224) ps rtp packet 1404B, age=1803682606, vt=2/96, sts=59829/993020040/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:40:56.703][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 1404B, age=-2083047371, vt=2/96, sts=19374/1029761640/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:42:37.576][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14300) ps rtp packet 321B, age=-1982183084, vt=2/96, sts=41696/1038833643/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:44:58.987][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 1404B, age=-1840760970, vt=2/96, sts=7630/1051563240/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:46:21.500][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14300) ps rtp packet 321B, age=-1758240590, vt=2/96, sts=25958/1058990041/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 17:49:03.728][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14388) ps rtp packet 1404B, age=-1596013861, vt=2/96, sts=62685/3909515566/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:02:11.766][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 1404B, age=-807978576, vt=2/96, sts=3545/3980377966/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:06:16.055][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 1404B, age=-563686444, vt=2/96, sts=28469/1166493240/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:07:35.889][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 1404B, age=-483851460, vt=2/96, sts=46160/1173682440/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:12:38.812][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14300) ps rtp packet 321B, age=-180928335, vt=2/96, sts=48046/1200941643/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:13:41.230][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14224) ps rtp packet 321B, age=-118511869, vt=2/96, sts=61881/1206557643/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:19:22.017][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14308) ps rtp packet 1404B, age=222276616, vt=2/96, sts=31946/4073153566/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:20:01.578][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 1404B, age=261837660, vt=2/96, sts=15348/1240793640/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:23:42.827][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14300) ps rtp packet 321B, age=483079111, vt=2/96, sts=64451/1260701641/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 18:32:05.577][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14292) ps rtp packet 321B, age=985836710, vt=2/96, sts=45110/1305950041/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:05:29.101][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 1404B, age=-1305606411, vt=2/96, sts=29416/1486263240/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:10:52.476][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14300) ps rtp packet 1404B, age=-982235302, vt=2/96, sts=35793/1515365640/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:14:54.543][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 321B, age=-740164021, vt=2/96, sts=24017/1537145643/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:19:36.721][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14300) ps rtp packet 321B, age=-457996446, vt=2/96, sts=21241/1562543641/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:26:41.293][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14224) ps rtp packet 1404B, age=-33425720, vt=2/96, sts=49945/1600757640/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:28:20.840][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14224) ps rtp packet 1404B, age=66125229, vt=2/96, sts=6525/1609714440/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:41:25.014][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14224) ps rtp packet 1404B, age=850306243, vt=2/96, sts=49582/1680285240/0x2706405, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:42:44.504][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14388) ps rtp packet 1404B, age=929795354, vt=2/96, sts=37392/228398670/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 19:46:50.800][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14140) ps rtp packet 1404B, age=1176074288, vt=2/96, sts=59353/250567470/0x2747e03, muxer (nil) lost_rate:00% req_id:
[2023-10-29 20:00:19.096][Trace][42025][4757q9uo] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 175B, age=1984387565, vt=2/96, sts=38397/1782352440/0x2706405, muxer (nil) lost_rate:00% req_id:
