Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-11-02 02:37:02.029][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 1404B, age=1553925396, vt=2/96, sts=39222/1106294400/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:40:09.657][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 1404B, age=1741556009, vt=2/96, sts=40190/1123178400/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:40:51.830][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 321B, age=1783721568, vt=2/96, sts=54847/1126958406/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:47:01.885][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 321B, age=-2141183750, vt=2/96, sts=50152/1160233207/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:03:42.896][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 321B, age=-1140172659, vt=2/96, sts=50435/1250362803/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:15:24.688][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 1404B, age=-438386680, vt=2/96, sts=11401/1313528400/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:17:20.564][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 1404B, age=-322504931, vt=2/96, sts=51950/1323957600/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:20:23.973][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 1404B, age=-139097717, vt=2/96, sts=49737/1340463600/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:29:22.789][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 1404B, age=399721115, vt=2/96, sts=38008/1388901600/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:37:38.822][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 1404B, age=895744798, vt=2/96, sts=12171/1433595600/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:43:17.309][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 321B, age=1234238605, vt=2/96, sts=63430/1464059071/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:02:05.657][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-1932382176, vt=2/96, sts=25628/1565607600/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:09:29.286][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 1404B, age=-1488758455, vt=2/96, sts=21606/1605531600/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:29:53.757][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 1404B, age=-264285488, vt=2/96, sts=45146/1715731200/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:34:45.599][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14144) ps rtp packet 1404B, age=27563670, vt=2/96, sts=15021/1741996800/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:43:19.170][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 1404B, age=541132837, vt=2/96, sts=59541/1788206400/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:59:18.801][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 321B, age=1500765003, vt=2/96, sts=42780/1874523613/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:04:23.778][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 1404B, age=1805734951, vt=2/96, sts=13529/1902027600/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:13:21.007][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 321B, age=-1952000804, vt=2/96, sts=47982/1950375601/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:21:19.587][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 321B, age=-1473415665, vt=2/96, sts=17989/1993406417/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:24:57.351][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 1404B, age=-1255665362, vt=2/96, sts=29809/2013048000/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:25:56.116][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 1404B, age=-1196886864, vt=2/96, sts=49827/2018332800/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:31:51.988][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=-841024376, vt=2/96, sts=41765/2050362000/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:42:47.009][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 1404B, age=-185994038, vt=2/96, sts=6844/2109312000/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:43:48.644][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 1404B, age=-124358820, vt=2/96, sts=28077/2114859600/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:46:11.557][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=18538557, vt=2/96, sts=12862/2127722400/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:48:53.524][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 321B, age=180519688, vt=2/96, sts=5223/2142298802/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 05:49:13.443][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 321B, age=200439674, vt=2/96, sts=12347/2144066409/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:41:20.918][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 321B, age=-967053603, vt=2/96, sts=58131/2425518013/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 06:53:26.050][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 1404B, age=-241925617, vt=2/96, sts=41348/2490764400/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 07:16:56.144][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14056) ps rtp packet 1404B, age=1168171492, vt=2/96, sts=23793/2617660800/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 07:27:25.485][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 321B, age=1797513335, vt=2/96, sts=28636/2674332013/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 07:29:57.072][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 321B, age=1949100773, vt=2/96, sts=11237/2687958017/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 07:30:35.160][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 1319B, age=1987187957, vt=2/96, sts=23124/2691374400/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 07:42:49.527][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 321B, age=-1573413456, vt=2/96, sts=59727/2757492013/0xd4c107, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-02 07:57:04.538][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14132) ps rtp packet 321B, age=-718400574, vt=2/96, sts=64749/2834442012/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:08:26.070][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14144) ps rtp packet 1404B, age=-36875883, vt=2/96, sts=12985/2895739200/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:23:37.708][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14144) ps rtp packet 321B, age=874767326, vt=2/96, sts=45978/2977815615/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:33:18.364][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 321B, age=1455416441, vt=2/96, sts=38786/3030048021/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:44:17.253][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 321B, age=2114311287, vt=2/96, sts=56828/3089336404/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:47:14.756][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 1404B, age=-2003162407, vt=2/96, sts=48725/3105316800/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:47:51.724][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 1404B, age=-1966180474, vt=2/96, sts=60862/3108708000/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 08:57:56.555][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 321B, age=-1361349457, vt=2/96, sts=48927/3163089612/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 09:07:17.199][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 321B, age=-800705993, vt=2/96, sts=24608/3213536403/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 09:07:53.811][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14052) ps rtp packet 1404B, age=-764096615, vt=2/96, sts=35420/3216830400/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 09:08:29.875][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14144) ps rtp packet 1404B, age=-728038381, vt=2/96, sts=46025/3220128000/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 09:11:44.839][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=-533069490, vt=2/96, sts=38366/3237649200/0xd4c107, muxer (nil) lost_rate:00% req_id:
[2023-11-02 14:08:41.802][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14020) ps rtp packet 1404B, age=104020408, vt=2/96, sts=14374/27360000/0x2836c06, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:39:17.657][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14440) ps rtp packet 1404B, age=-1034301196, vt=2/96, sts=0/0/0x26d6108, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:50:43.463][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14440) ps rtp packet 1404B, age=-348502141, vt=2/96, sts=20480/61584030/0x26d6108, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:53:52.914][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14440) ps rtp packet 1404B, age=-159055399, vt=2/96, sts=26444/78642630/0x26d6108, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:54:13.753][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14288) ps rtp packet 1404B, age=-138204661, vt=2/96, sts=27042/80508780/0x26d6108, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:14:41.168][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14276) ps rtp packet 522B, age=1089211206, vt=2/96, sts=39219/61812000/0x2706502, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:40:09.297][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14276) ps rtp packet 321B, age=-1677626637, vt=2/96, sts=47528/199321201/0x2706502, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:42:30.666][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14276) ps rtp packet 1404B, age=-1536257825, vt=2/96, sts=52416/212058000/0x2706502, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:54:15.681][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14276) ps rtp packet 321B, age=-831245783, vt=2/96, sts=26296/275317216/0x2706502, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:58:33.544][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14276) ps rtp packet 1404B, age=-573382850, vt=2/96, sts=41401/298720800/0x2706502, muxer (nil) lost_rate:00% req_id:
[2023-11-03 21:02:50.753][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14276) ps rtp packet 1404B, age=-316177507, vt=2/96, sts=57720/321879600/0x2706502, muxer (nil) lost_rate:00% req_id:
[2023-11-03 21:03:33.752][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14276) ps rtp packet 1404B, age=-273178266, vt=2/96, sts=60171/325738800/0x2706502, muxer (nil) lost_rate:00% req_id:
[2023-11-03 21:10:32.046][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14616) ps rtp packet 1404B, age=145119295, vt=2/96, sts=1287/5050980/0x26d6108, muxer (nil) lost_rate:00% req_id:
[2023-11-03 21:17:29.208][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14276) ps rtp packet 321B, age=562279436, vt=2/96, sts=36568/400881608/0x2706502, muxer (nil) lost_rate:00% req_id:
[2023-11-04 14:08:21.480][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=1085012913, vt=2/96, sts=13756/14486401/0x283c108, muxer (nil) lost_rate:00% req_id:
[2023-11-04 14:24:31.432][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=2054959126, vt=2/96, sts=23681/101779201/0x283c108, muxer (nil) lost_rate:00% req_id:
[2023-11-04 14:34:16.048][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=-1655400779, vt=2/96, sts=938/154357202/0x283c108, muxer (nil) lost_rate:00% req_id:
[2023-11-04 14:37:27.582][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=-1463860760, vt=2/96, sts=12458/171615603/0x283c108, muxer (nil) lost_rate:00% req_id:
[2023-11-04 14:37:48.294][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 321B, age=-1443146397, vt=2/96, sts=13795/173462401/0x283c108, muxer (nil) lost_rate:00% req_id:
[2023-11-05 22:55:53.865][Trace][36450][16975308] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14004) ps rtp packet 1404B, age=-1121692304, vt=2/96, sts=2434/1303200/0x283aa0e, muxer (nil) lost_rate:00% req_id:
