Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-11-07 08:11:03.991][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 811B, age=-1676117474, vt=2/96, sts=38967/283120290/0x278a107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 08:11:25.011][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 1404B, age=-1655099531, vt=2/96, sts=45395/286439490/0x278a107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 08:20:37.661][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 1404B, age=-1102446437, vt=2/96, sts=14553/336234690/0x278a107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 08:25:41.689][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 321B, age=-798423109, vt=2/96, sts=39824/363922291/0x278a107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 08:46:19.005][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 1404B, age=438896331, vt=2/96, sts=17816/474791490/0x278a107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 08:47:57.577][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 1404B, age=537468772, vt=2/96, sts=47628/483413490/0x278a107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 08:49:50.317][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 1404B, age=650207024, vt=2/96, sts=16282/492841890/0x278a107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 09:02:53.154][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 1404B, age=1433035651, vt=2/96, sts=51043/564492690/0x278a107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 09:23:10.724][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 321B, age=-1644351997, vt=2/96, sts=61915/666146875/0x278a107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 09:32:26.079][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 321B, age=-1088995999, vt=2/96, sts=28388/722827877/0x278a107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 09:39:43.702][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 1404B, age=-651373167, vt=2/96, sts=13251/763522276/0x278a107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 09:43:36.394][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 321B, age=-418695647, vt=2/96, sts=16719/782793077/0x278a107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 09:50:40.396][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 321B, age=5313014, vt=2/96, sts=42969/822328308/0x278a107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 09:54:59.733][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 321B, age=264651775, vt=2/96, sts=45895/845469077/0x278a107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 09:58:46.667][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 321B, age=491591267, vt=2/96, sts=48063/864491478/0x278a107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 10:11:30.453][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 1404B, age=1255372153, vt=2/96, sts=21914/935166676/0x278a107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 10:11:50.625][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 1404B, age=1275542879, vt=2/96, sts=27476/936455476/0x278a107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 10:15:25.287][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 321B, age=1490203163, vt=2/96, sts=5090/955614686/0x278a107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 10:19:59.412][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 321B, age=1764327267, vt=2/96, sts=9474/977348008/0x278a107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 10:20:42.036][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 321B, age=1806959992, vt=2/96, sts=9784/977348318/0x278a107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 10:25:10.029][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 321B, age=2074952088, vt=2/96, sts=11372/1001925463/0x278a107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 10:25:50.659][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 321B, age=2115584633, vt=2/96, sts=11589/1001925680/0x278a107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 10:28:05.077][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 321B, age=-2044978366, vt=2/96, sts=12449/1001926540/0x278a107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 10:28:43.683][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 321B, age=-2006359968, vt=2/96, sts=12664/1001926755/0x278a107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 10:35:33.106][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14012) ps rtp packet 321B, age=-1596944655, vt=2/96, sts=14950/1058970961/0x278a107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:02:20.769][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 1404B, age=-2074193099, vt=2/96, sts=0/0/0x283e107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:03:47.960][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 1404B, age=-1986985125, vt=2/96, sts=3048/7814160/0x283e107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:15:11.356][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 1404B, age=-1303588615, vt=2/96, sts=26621/69383700/0x283e107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:19:22.848][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 1404B, age=-1052100925, vt=2/96, sts=33916/91972440/0x283e107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:25:48.951][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 1091B, age=-666000104, vt=2/96, sts=45079/126738180/0x283e107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:37:32.956][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 1404B, age=38011202, vt=2/96, sts=39/190069470/0x283e107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:40:21.484][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 1404B, age=206527284, vt=2/96, sts=4702/205243920/0x283e107, muxer (nil) lost_rate:00% req_id:
[2023-11-07 14:41:48.360][Trace][43060][vzu2te15] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 1147B, age=293412938, vt=2/96, sts=7340/213047280/0x283e107, muxer (nil) lost_rate:00% req_id:
[2023-10-30 14:17:52.852][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14036) ps rtp packet 1404B, age=-854204699, vt=2/96, sts=0/0/0x283850b, muxer (nil) lost_rate:00% req_id:
[2023-10-30 14:24:48.363][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14036) ps rtp packet 321B, age=-438701359, vt=2/96, sts=34464/37389603/0x283850b, muxer (nil) lost_rate:00% req_id:
[2023-10-30 14:34:12.301][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14036) ps rtp packet 321B, age=125256879, vt=2/96, sts=14047/88214410/0x283850b, muxer (nil) lost_rate:00% req_id:
[2023-10-30 14:43:19.351][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14036) ps rtp packet 1404B, age=672305538, vt=2/96, sts=56885/137340000/0x283850b, muxer (nil) lost_rate:00% req_id:
[2023-10-30 14:57:08.741][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14036) ps rtp packet 321B, age=1501696879, vt=2/96, sts=48287/211971608/0x283850b, muxer (nil) lost_rate:00% req_id:
[2023-10-30 14:57:28.419][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14036) ps rtp packet 1404B, age=1521370814, vt=2/96, sts=49374/213771600/0x283850b, muxer (nil) lost_rate:00% req_id:
[2023-10-30 15:32:45.822][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14036) ps rtp packet 1404B, age=-656203092, vt=2/96, sts=12305/404366386/0x283850b, muxer (nil) lost_rate:00% req_id:
[2023-10-30 15:41:23.897][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14036) ps rtp packet 321B, age=-138116049, vt=2/96, sts=34399/450917990/0x283850b, muxer (nil) lost_rate:00% req_id:
[2023-10-30 15:43:28.683][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14036) ps rtp packet 1404B, age=-13332951, vt=2/96, sts=39537/462261946/0x283850b, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:01:07.686][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14572) ps rtp packet 1404B, age=2116126993, vt=2/96, sts=0/0/0x2834d05, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:02:02.963][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14572) ps rtp packet 1404B, age=-2123562635, vt=2/96, sts=2492/4993200/0x2834d05, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:07:03.558][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14572) ps rtp packet 321B, age=-1822964650, vt=2/96, sts=18004/32000406/0x2834d05, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:26:09.447][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14572) ps rtp packet 1404B, age=-677081670, vt=2/96, sts=20484/134892000/0x2834d05, muxer (nil) lost_rate:00% req_id:
[2023-10-31 09:39:10.138][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14572) ps rtp packet 321B, age=103596727, vt=2/96, sts=58619/205243201/0x2834d05, muxer (nil) lost_rate:00% req_id:
[2023-10-31 10:05:45.761][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14572) ps rtp packet 321B, age=1699228988, vt=2/96, sts=43276/348782406/0x2834d05, muxer (nil) lost_rate:00% req_id:
[2023-10-31 10:15:37.925][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14572) ps rtp packet 321B, age=-2003573866, vt=2/96, sts=57686/402289202/0x2834d05, muxer (nil) lost_rate:00% req_id:
[2023-10-31 23:43:07.235][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14208) ps rtp packet 1404B, age=-798897527, vt=2/96, sts=0/0/0x2747e05, muxer (nil) lost_rate:00% req_id:
[2023-11-01 09:31:26.804][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14332) ps rtp packet 1404B, age=140922820, vt=2/96, sts=10796/27914400/0x2747e05, muxer (nil) lost_rate:00% req_id:
[2023-11-01 09:32:24.948][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=199079535, vt=2/96, sts=12447/33022800/0x2747e05, muxer (nil) lost_rate:00% req_id:
[2023-11-01 09:33:01.576][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14332) ps rtp packet 1404B, age=235704620, vt=2/96, sts=13690/36421200/0x2747e05, muxer (nil) lost_rate:00% req_id:
[2023-11-01 09:36:32.504][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14332) ps rtp packet 1404B, age=446635797, vt=2/96, sts=20101/55360800/0x2747e05, muxer (nil) lost_rate:00% req_id:
[2023-11-01 09:49:48.829][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14128) ps rtp packet 1404B, age=1242958698, vt=2/96, sts=52574/127033200/0x2747e05, muxer (nil) lost_rate:00% req_id:
[2023-11-01 10:14:37.311][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14332) ps rtp packet 1404B, age=-1563540085, vt=2/96, sts=37358/260841870/0x2747e05, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-01 13:18:24.506][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14144) ps rtp packet 321B, age=873732243, vt=2/96, sts=16050/56242819/0x2706401, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-01 13:22:19.750][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14328) ps rtp packet 321B, age=1108966314, vt=2/96, sts=46355/77414408/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-11-02 10:41:23.977][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=543781338, vt=2/96, sts=0/0/0x283860c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 10:43:27.751][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=667554965, vt=2/96, sts=12311/11142000/0x283860c, muxer (nil) lost_rate:00% req_id:
[2023-11-02 12:09:11.080][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=1515923374, vt=2/96, sts=0/0/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-11-02 12:13:59.120][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=1803961553, vt=2/96, sts=52032/25984800/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-11-02 12:14:39.648][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=1844500270, vt=2/96, sts=60226/29628360/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-11-02 12:21:45.507][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 321B, age=-2024607678, vt=2/96, sts=4926/67950002/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-11-02 12:29:58.303][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 321B, age=-1531821475, vt=2/96, sts=31102/112309201/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-11-02 13:17:22.416][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 321B, age=1312282307, vt=2/96, sts=64146/368262001/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-11-02 13:20:19.563][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=1489446457, vt=2/96, sts=35862/384217200/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-11-02 13:23:57.451][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 1404B, age=1707335251, vt=2/96, sts=15970/403822800/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-11-02 13:47:20.539][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14068) ps rtp packet 321B, age=-1184557483, vt=2/96, sts=43596/529750804/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-11-02 14:56:22.634][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14176) ps rtp packet 321B, age=-1337417218, vt=2/96, sts=13108/10875607/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-11-02 14:57:23.978][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 321B, age=-1276072264, vt=2/96, sts=18699/16380004/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-11-02 15:17:28.505][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 1404B, age=-71544302, vt=2/96, sts=33803/124509600/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-11-02 15:29:46.481][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14204) ps rtp packet 1404B, age=666431572, vt=2/96, sts=63844/190972800/0x2747e06, muxer (nil) lost_rate:00% req_id:
[2023-11-02 15:33:44.561][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 321B, age=904492314, vt=2/96, sts=3592/212342402/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-11-02 15:41:10.991][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 1404B, age=1350932275, vt=2/96, sts=17511/252536400/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-11-02 15:48:14.860][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14180) ps rtp packet 1404B, age=1774802166, vt=2/96, sts=21315/290718000/0x2747e06, muxer (nil) lost_rate:00% req_id:
[2023-11-02 15:55:14.953][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 321B, age=-2100068084, vt=2/96, sts=39523/328388409/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-11-02 15:58:15.505][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14172) ps rtp packet 321B, age=-1919520372, vt=2/96, sts=47057/344718361/0x2706401, muxer (nil) lost_rate:00% req_id:
[2023-11-02 17:55:04.652][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14036) ps rtp packet 1404B, age=794656391, vt=2/96, sts=0/0/0x2838605, muxer (nil) lost_rate:00% req_id:
[2023-11-03 14:28:43.335][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14168) ps rtp packet 1404B, age=1798898495, vt=2/96, sts=48259/114874560/0x2ff460f, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:09:13.393][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 1404B, age=-66002402, vt=2/96, sts=20182/64465200/0x2f00803, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:10:47.660][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 1404B, age=28261772, vt=2/96, sts=23917/72921600/0x2f00803, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:33:30.970][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 1404B, age=1391573889, vt=2/96, sts=61792/197787600/0x2f00803, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:57:42.587][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 315B, age=-1451794668, vt=2/96, sts=33231/326232000/0x2f00803, muxer (nil) lost_rate:00% req_id:
[2023-11-03 18:48:47.679][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14048) ps rtp packet 321B, age=223377086, vt=2/96, sts=33325/38224828/0x2838a01, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:28:50.140][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14404) ps rtp packet 1404B, age=1930869513, vt=2/96, sts=34626/137991600/0x2747e06, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:36:12.375][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14404) ps rtp packet 1404B, age=-1921857476, vt=2/96, sts=45914/177739200/0x2747e06, muxer (nil) lost_rate:00% req_id:
[2023-11-03 21:09:08.190][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14404) ps rtp packet 1404B, age=53946850, vt=2/96, sts=40631/355564800/0x2747e06, muxer (nil) lost_rate:00% req_id:
[2023-11-04 09:56:30.018][Trace][43129][f22tp914] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14016) ps rtp packet 1404B, age=-1148861928, vt=2/96, sts=2362/1299600/0x283a70a, muxer (nil) lost_rate:00% req_id:
