Pseudo-terminal will not be allocated because stdin is not a terminal.
[2023-11-01 10:11:58.629][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14112) ps rtp packet 1404B, age=-2078897016, vt=2/96, sts=24162/48315600/0x26cc60e, muxer (nil) lost_rate:00% req_id:
[2023-11-01 11:59:34.985][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14792) ps rtp packet 321B, age=82499396, vt=2/96, sts=55706/290642401/0x283df02, muxer (nil) lost_rate:00% req_id:
[2023-11-01 12:06:15.173][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14792) ps rtp packet 1404B, age=482688712, vt=2/96, sts=26641/326466000/0x283df02, muxer (nil) lost_rate:00% req_id:
[2023-11-01 12:10:21.580][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14792) ps rtp packet 321B, age=729092635, vt=2/96, sts=48812/348732001/0x283df02, muxer (nil) lost_rate:00% req_id:
[2023-11-01 12:20:59.851][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14792) ps rtp packet 321B, age=1367362809, vt=2/96, sts=36878/406141201/0x283df02, muxer (nil) lost_rate:00% req_id:
[2023-11-01 12:36:14.717][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14792) ps rtp packet 1404B, age=-2012747929, vt=2/96, sts=46141/488408400/0x283df02, muxer (nil) lost_rate:00% req_id:
[2023-11-01 12:54:05.599][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14792) ps rtp packet 321B, age=-941858852, vt=2/96, sts=3310/584856364/0x283df02, muxer (nil) lost_rate:00% req_id:
[2023-11-01 12:58:21.623][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14792) ps rtp packet 1404B, age=-685829879, vt=2/96, sts=23269/607950000/0x283df02, muxer (nil) lost_rate:00% req_id:
[2023-11-01 13:02:16.285][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14792) ps rtp packet 321B, age=-451173074, vt=2/96, sts=42468/628970401/0x283df02, muxer (nil) lost_rate:00% req_id:
[2023-11-01 13:03:40.221][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14792) ps rtp packet 1404B, age=-367231907, vt=2/96, sts=49564/636620400/0x283df02, muxer (nil) lost_rate:00% req_id:
[2023-11-01 13:04:01.049][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14792) ps rtp packet 321B, age=-346404212, vt=2/96, sts=51136/638413205/0x283df02, muxer (nil) lost_rate:00% req_id:
[2023-11-01 13:06:46.570][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14792) ps rtp packet 1404B, age=-180880127, vt=2/96, sts=64630/653317200/0x283df02, muxer (nil) lost_rate:00% req_id:
[2023-11-01 13:07:05.045][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14792) ps rtp packet 321B, age=-162424254, vt=2/96, sts=786/654944401/0x283df02, muxer (nil) lost_rate:00% req_id:
[2023-11-02 11:36:34.667][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=-797167079, vt=2/96, sts=5607/12474000/0x26d7e06, muxer (nil) lost_rate:00% req_id:
[2023-11-02 18:01:02.172][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14116) ps rtp packet 1404B, age=795504361, vt=2/96, sts=58501/92127600/0x283df0e, muxer (nil) lost_rate:00% req_id:
[2023-11-02 20:00:20.466][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 321B, age=-636137672, vt=2/96, sts=19813/15123604/0x283a403, muxer (nil) lost_rate:00% req_id:
[2023-11-02 20:17:35.663][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 321B, age=399062878, vt=2/96, sts=59916/108345602/0x283a403, muxer (nil) lost_rate:00% req_id:
[2023-11-02 20:43:48.846][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=1972239117, vt=2/96, sts=15677/249868800/0x283a403, muxer (nil) lost_rate:00% req_id:
[2023-11-03 15:58:12.988][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14060) ps rtp packet 1404B, age=-1778064502, vt=2/96, sts=0/0/0x26d7e07, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:23:45.612][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=-245435594, vt=2/96, sts=10945/85654800/0x283e207, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:30:25.943][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=154898612, vt=2/96, sts=47177/121608000/0x283e207, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:32:08.863][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=257807999, vt=2/96, sts=55324/131101200/0x283e207, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:34:36.443][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 472B, age=405391014, vt=2/96, sts=65329/143809202/0x283e207, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:35:21.019][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 1404B, age=449961850, vt=2/96, sts=1991/147880800/0x283e207, muxer (nil) lost_rate:00% req_id:
[2023-11-03 16:40:43.846][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14044) ps rtp packet 472B, age=772793832, vt=2/96, sts=14344/176828403/0x283e207, muxer (nil) lost_rate:00% req_id:
[2023-11-03 17:53:52.999][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14320) ps rtp packet 1404B, age=866986293, vt=2/96, sts=0/0/0x2834b0e, muxer (nil) lost_rate:00% req_id:
[2023-11-03 19:58:34.975][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14376) ps rtp packet 1404B, age=-240978825, vt=2/96, sts=0/0/0x2836a0e, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:01:19.446][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14376) ps rtp packet 1404B, age=-76502714, vt=2/96, sts=12735/14706000/0x2836a0e, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:05:35.526][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14376) ps rtp packet 1404B, age=179568875, vt=2/96, sts=31064/37825200/0x2836a0e, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:13:01.678][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14376) ps rtp packet 321B, age=625714793, vt=2/96, sts=65385/78076801/0x2836a0e, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:14:19.015][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14376) ps rtp packet 321B, age=703066960, vt=2/96, sts=6453/84852001/0x2836a0e, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:17:23.324][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14376) ps rtp packet 1404B, age=887374931, vt=2/96, sts=20259/101541600/0x2836a0e, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:17:48.327][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14376) ps rtp packet 321B, age=912374976, vt=2/96, sts=22040/103737614/0x2836a0e, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:31:32.626][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14376) ps rtp packet 321B, age=1736673256, vt=2/96, sts=11326/177912001/0x2836a0e, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:32:59.146][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14376) ps rtp packet 1404B, age=1823195078, vt=2/96, sts=16462/185677200/0x2836a0e, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:35:22.913][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14376) ps rtp packet 1404B, age=1966966447, vt=2/96, sts=26156/198640800/0x2836a0e, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:37:09.657][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14376) ps rtp packet 321B, age=2073709145, vt=2/96, sts=33916/208216806/0x2836a0e, muxer (nil) lost_rate:00% req_id:
[2023-11-03 20:38:31.097][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14376) ps rtp packet 321B, age=-2139818890, vt=2/96, sts=39260/215575201/0x2836a0e, muxer (nil) lost_rate:00% req_id:
[2023-11-03 21:07:04.894][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14096) ps rtp packet 321B, age=-426028903, vt=2/96, sts=9630/24649208/0x26d7e07, muxer (nil) lost_rate:00% req_id:
[2023-11-04 14:23:25.810][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 1404B, age=1625350535, vt=2/96, sts=0/0/0x283a403, muxer (nil) lost_rate:00% req_id:
[2023-11-04 14:24:09.921][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 1404B, age=1669465811, vt=2/96, sts=4370/3985200/0x283a403, muxer (nil) lost_rate:00% req_id:
[2023-11-04 14:25:16.681][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 335B, age=1736225010, vt=2/96, sts=10662/9954000/0x283a403, muxer (nil) lost_rate:00% req_id:
[2023-11-04 14:34:26.740][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 1404B, age=-2008688123, vt=2/96, sts=57605/59162400/0x283a403, muxer (nil) lost_rate:00% req_id:
[2023-11-04 14:37:22.647][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14104) ps rtp packet 603B, age=-1832778602, vt=2/96, sts=5583/74941200/0x283a403, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:00:43.998][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 895B, age=-820053969, vt=2/96, sts=592/702000/0x2836a08, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:06:41.185][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=-462866166, vt=2/96, sts=18180/32756400/0x2836a08, muxer (nil) lost_rate:00% req_id:
[2023-11-06 17:25:23.402][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=659343825, vt=2/96, sts=0/0/0x283df07, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:36:19.007][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-1784397308, vt=2/96, sts=24307/22618800/0x283a104, muxer (nil) lost_rate:00% req_id:
[2023-11-07 16:51:26.020][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=-877391546, vt=2/96, sts=59125/104191200/0x283a104, muxer (nil) lost_rate:00% req_id:
[2023-11-07 19:51:18.915][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=1325583572, vt=2/96, sts=67/0/0x26d230e, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-07 20:00:22.702][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=1869363490, vt=2/96, sts=36258/48880966/0x26d230e, muxer (nil) lost_rate:00% req_id:
[2023-11-07 20:03:02.454][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=2029115578, vt=2/96, sts=63246/63223186/0x26d230e, muxer (nil) lost_rate:00% req_id:
[2023-11-07 20:04:32.626][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14064) ps rtp packet 1404B, age=2119280762, vt=2/96, sts=12081/71379616/0x26d230e, muxer (nil) lost_rate:00% req_id:
[2023-11-07 20:13:22.367][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=-1645931493, vt=2/96, sts=55386/119114986/0x26d230e, muxer (nil) lost_rate:00% req_id:
[2023-11-07 20:19:57.387][Trace][14897][oj2zt614] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14080) ps rtp packet 1404B, age=-1250910283, vt=2/96, sts=59776/154669666/0x26d230e, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:53:38.702][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=-888639583, vt=2/96, sts=2749/8959860/0x26d6108, muxer (nil) lost_rate:00% req_id:
[2023-10-28 09:54:55.640][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14160) ps rtp packet 1404B, age=-811709893, vt=2/96, sts=4830/15873390/0x26d6108, muxer (nil) lost_rate:00% req_id:
[2023-10-30 11:08:37.704][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14024) ps rtp packet 1404B, age=316686386, vt=2/96, sts=3072/1289070/0x27f4d0e, muxer (nil) lost_rate:00% req_id:
[2023-11-01 02:33:47.819][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14000) ps rtp packet 1404B, age=492897760, vt=2/96, sts=16941/81824400/0x2e8e407, muxer (nil) lost_rate:00% req_id:
[2023-11-01 11:39:49.939][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14748) ps rtp packet 472B, age=-1104719201, vt=2/96, sts=35287/218052001/0x2836c05, muxer (nil) lost_rate:00% req_id:
[2023-11-01 11:44:49.166][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14748) ps rtp packet 1404B, age=-805496745, vt=2/96, sts=57203/245008800/0x2836c05, muxer (nil) lost_rate:00% req_id:
[0m[2023-11-02 00:08:53.740][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14140) ps rtp packet 321B, age=889408158, vt=2/96, sts=14689/306338401/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 00:13:46.486][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 321B, age=1182143775, vt=2/96, sts=42908/332715601/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 00:14:49.532][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14140) ps rtp packet 1404B, age=1245200848, vt=2/96, sts=64588/338389200/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 00:17:14.364][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=1390029593, vt=2/96, sts=49038/351424800/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 00:19:24.359][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14140) ps rtp packet 321B, age=1520026032, vt=2/96, sts=28485/363121202/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 00:48:31.299][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14140) ps rtp packet 321B, age=-1028009062, vt=2/96, sts=45608/520286422/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:27:53.931][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=1334632175, vt=2/96, sts=33626/732974400/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:37:38.891][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 321B, age=1919590671, vt=2/96, sts=38714/785617201/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:38:20.899][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 321B, age=1961585831, vt=2/96, sts=53004/789397201/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 01:53:14.334][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=-1439935009, vt=2/96, sts=32027/869806800/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:16:39.494][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14148) ps rtp packet 1404B, age=-34776509, vt=2/96, sts=14111/996267600/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:25:49.345][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=515079356, vt=2/96, sts=5768/1045706418/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:43:40.093][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 321B, age=1585826431, vt=2/96, sts=47135/1142096407/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 02:56:02.233][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 321B, age=-1967003068, vt=2/96, sts=34747/1208858406/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:00:53.132][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14140) ps rtp packet 321B, age=-1676108927, vt=2/96, sts=56577/1235023207/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:12:25.593][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=-983648910, vt=2/96, sts=14840/1297353600/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:12:46.059][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14148) ps rtp packet 321B, age=-963176632, vt=2/96, sts=22498/1299236403/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:33:57.070][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 1404B, age=307821634, vt=2/96, sts=1350/1413637200/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:36:26.020][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14140) ps rtp packet 321B, age=456778191, vt=2/96, sts=52542/1426986001/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:58:59.224][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14148) ps rtp packet 1404B, age=1809989040, vt=2/96, sts=39249/1548766800/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 03:59:41.213][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14076) ps rtp packet 1404B, age=1851975254, vt=2/96, sts=49706/1552546800/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:05:14.399][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 321B, age=-2109801522, vt=2/96, sts=21267/1582542005/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:09:49.233][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14140) ps rtp packet 321B, age=-1834968651, vt=2/96, sts=28004/1607306404/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:16:26.933][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 1404B, age=-1437269759, vt=2/96, sts=29471/1643119200/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:16:48.113][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 1404B, age=-1416089632, vt=2/96, sts=37015/1645023600/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:18:55.749][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14072) ps rtp packet 1404B, age=-1288451880, vt=2/96, sts=15500/1656464400/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:21:01.449][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14148) ps rtp packet 321B, age=-1162767363, vt=2/96, sts=58795/1667786413/0xd4c10b, muxer (nil) lost_rate:00% req_id:
[2023-11-02 04:51:52.877][Trace][14952][6q2z10x1] udp gb28181 rtp enqueue : client_id , peer(111.56.244.163, 14028) ps rtp packet 321B, age=688676123, vt=2/96, sts=38303/1834376405/0xd4c10b, muxer (nil) lost_rate:00% req_id:
